sample_id,catalog_content,image_link,price
277056,39171,49350,5.19
202307,30742,71045,19.99
57463,23219,2698,12.99
194487,51464,18047,1.67
28287,17335,65811,2.575
198872,20727,3681,16.39
264008,15714,71667,28.48
198497,11653,29966,9.99
197244,51083,2995,27.0
267935,50945,54037,5.99
74617,393,1305,7.99
195016,53004,42397,35.73
151107,44870,268,18.99
34535,34647,1657,11.64
294020,67703,14469,12.5
238769,63934,12792,11.26
228778,69487,63975,25.99
219301,65524,7632,20.55
181816,27421,2293,7.31
126377,18475,22489,5.79
79887,22151,30780,170.31
41978,66074,20170,75.99
34695,21532,52701,20.97
298089,42434,3914,5.640000000000001
126247,31695,63451,5.595
80464,73941,24520,13.58
10780,56323,47295,13.989999999999998
135733,973,30951,20.35
134772,608,11509,23.5
174374,70969,70429,1.98
160213,14703,63738,5.74
141213,29635,6404,29.99
131290,46213,17380,34.91
180897,27072,3618,230.0
124794,46053,30737,9.99
71234,15327,60936,53.335
92483,15169,2469,25.59
199993,58030,35619,6.19
68133,8687,40394,30.98
11213,25826,36560,8.42
238382,57024,54296,19.95
82167,47814,67662,2.39
129617,29547,55934,14.99
261605,40930,2053,36.12
292688,36345,1732,10.0
188809,69453,66752,3.99
30077,27909,11937,77.43
138576,15385,6323,39.94
119098,28331,25101,7.49
210375,11917,25297,8.09
83890,53363,20577,97.57
216634,25070,8747,64.99
161872,44620,2265,92.34
168363,36832,51351,3.655
283537,44018,39320,5.49
70033,67233,14589,4.68
124668,70051,10683,26.99
47334,40140,69367,90.49
224287,52849,3389,5.755
71068,32836,2108,43.49
157149,9902,2369,110.625
236602,12356,32676,14.99
78092,58317,8218,1.42
68564,19934,5178,25.99
4480,26625,25487,22.95
62668,10430,33803,9.99
69088,48833,32341,42.99
267089,7903,22244,59.99
92742,71030,3427,2.94
20746,52264,64802,72.93
282937,63179,36878,55.14
295501,36449,9002,7.41
298369,7204,40368,39.99
140626,64098,19787,13.58
204079,56430,54138,51.99
252056,52959,8568,33.49
228095,23827,4763,74.98
271373,20180,23282,6.99
111563,24975,8199,12.95
156095,2507,3716,25.98
228314,59964,9556,18.49
37188,27577,7892,3.97
128527,10373,64385,5.875
297436,73457,5231,10.36
43738,39229,43467,1.995
54407,68600,23667,22.99
226269,46890,7725,14.665
127278,16992,24494,2.53
186765,35033,17055,7.81
180361,28010,68392,22.99
255970,4100,3341,13.93
234130,6520,66748,2.19
58605,1197,9682,10.99
106989,26422,3093,9.325
119656,61998,44207,3.99
111237,16876,3723,36.38
262330,47529,4300,17.98
163891,33426,39024,2.99
237306,41944,67610,24.7
143607,65480,58915,76.44
193906,14436,2387,78.66
222177,64835,27156,22.0
288915,12219,2325,11.99
285660,4587,21536,5.09
207960,39539,31031,29.99
36872,58519,11826,19.18
65789,45716,36107,24.02
217805,7524,13005,12.96
130799,20061,23188,16.795
123290,19191,1710,29.99
55093,47691,24124,8.99
6048,31804,6290,11.44
295231,21323,70426,24.99
185958,52415,8243,42.99
165349,69245,69861,5.984999999999999
109711,48367,31620,31.99
81923,45532,41427,6.79
285489,40380,3268,2.74
91550,60752,56511,12.73
52467,68040,51676,57.99
58562,71075,34892,4.0
118743,28669,13193,10.81
94159,46170,15328,9.99
57750,50959,60441,21.92
258016,37600,39874,10.145
95526,10761,10564,4.49
172958,13877,4284,17.49
131559,16365,2619,26.99
133582,51563,13933,66.46000000000001
29750,4959,11772,6.75
30495,45574,6364,2.24
31190,72296,52005,2.365
161937,52864,3642,123.13
230577,29769,40685,40.99
199721,60915,2733,108.84
240216,68168,4838,25.95
204206,72134,49063,4.29
190666,53889,53562,5.32
45062,41443,8881,7.41
47440,29914,3471,7.295
116007,64844,43130,37.544999999999995
34678,49458,2775,4.99
88899,61214,24921,1.095
109636,12623,58454,5.77
278359,28603,33075,9.37
91112,16737,1161,25.58
132479,54917,56775,8.27
162731,37495,18911,9.77
78123,48669,1730,5.720000000000001
152731,59465,18529,30.394999999999996
88769,54832,8049,3.75
87246,19855,49611,0.52
296517,20233,70191,11.19
207874,25542,54434,27.99
69480,39830,50098,9.89
15832,4200,34018,44.99
17712,36387,43823,18.985
111658,16583,2787,15.36
38160,24961,55714,52.59
158679,12814,36401,41.0
5863,20602,27436,30.97
45466,72914,12139,10.25
98270,991,52858,61.59
43880,49635,61594,5.82
103909,72085,6757,3.98
294244,38222,62849,8.370000000000001
185876,61084,56771,3.17
235383,2654,7045,31.15
181832,60796,53978,5.39
185790,2318,3361,8.49
215632,20434,6919,8.7
206374,55816,42471,4.29
156712,4125,3060,94.76
705,6045,11137,12.84
138108,55135,26803,41.78
76836,34680,72174,3.14
111327,29828,52350,59.94
228887,69121,28420,5.99
238776,1958,34995,42.19
8752,34083,46742,47.0
191185,39865,18336,10.0
119476,23220,15960,8.99
172898,59484,4808,1.48
270513,1794,8044,21.2
243560,9571,14229,29.97
242487,45146,1891,20.66
242156,59963,6834,29.95
36370,11157,59337,1.72
215975,22469,51334,12.12
80123,3682,67414,8.24
206744,51051,36355,66.98
108108,12407,5232,7.99
82258,64008,55923,7.12
180835,5310,2834,12.99
254,56967,46826,1.28
44059,39681,10110,11.37
288610,40707,36779,35.91
238739,5831,3601,6.99
239836,31515,8965,21.61
28218,4905,68361,11.77
153221,72701,11601,7.475
248137,68770,17072,13.165
264473,70723,60527,23.79
134555,45073,9027,12.74
94755,40875,4440,1.845
12152,48965,1778,66.99
155498,21571,36078,14.0
206772,4316,48842,2.285
74939,24346,71881,59.99
215529,59588,64691,5.46
62644,1225,51793,54.8
105775,16436,6858,16.5
43468,47495,71169,15.21
34250,46799,2831,10.495
220830,23296,9577,8.88
111285,49702,8375,4.95
16,12953,23621,19.37
201997,65200,12137,9.95
69670,45995,33725,9.99
140283,13252,9848,35.0
267689,46242,42318,24.29
51070,7622,55494,13.325
83361,12137,5915,4.09
116136,74807,65561,15.99
162614,12142,42308,3.845
137485,26893,43791,9.48
258250,14612,56422,32.98
256879,455,9986,17.94
127497,18153,30841,5.94
266861,29120,53645,17.15
205109,49025,8846,14.95
292648,52034,16757,13.05
264606,36612,25886,14.96
45856,39183,3821,7.99
6893,1201,62829,15.98
111085,53192,68565,1.37
137654,52008,4697,59.99
198791,27951,21951,2.74
258372,68355,18533,8.99
1174,45635,8741,19.815
180931,7197,17194,16.99
113325,41546,8069,11.97
251709,18518,25845,10.4
205534,34536,8635,57.99
129586,32428,19386,25.39
217864,1844,35616,84.28
4087,52769,58064,38.54
220588,1407,20390,19.9
291599,24365,51508,13.48
257092,57270,67748,10.15
208269,31177,23545,8.99
117743,112,65842,169.99
294623,74096,40538,9.99
28374,61729,17627,4.29
162548,15838,29785,58.96
234959,60386,44771,23.99
159916,48661,18615,6.025
8492,65316,5322,8.19
1708,52068,2752,86.02
772,4702,60324,11.48
299202,64799,7533,4.525
4911,56004,39833,22.99
130825,27956,3851,1.26
132953,53761,40059,55.0
298055,60199,27241,25.02
124603,17029,3203,37.98
210661,41228,42837,6.930000000000001
278882,12902,67154,12.53
95187,48634,26997,4.95
153496,34927,52923,34.96
197685,47731,8436,8.47
73449,47641,48074,12.88
146990,13526,44461,80.86
86832,26410,71775,10.99
267772,64092,5575,33.99
80276,14759,55666,14.23
112523,8712,3315,37.29
247000,71951,62233,21.85
106351,16273,7122,29.49
230495,45561,19734,10.85
238756,73736,2081,24.99
151730,1359,54143,9.9
101332,52526,26210,11.69
132969,25576,1120,30.0
214751,66020,3957,44.99
31249,14471,30348,11.99
160853,30249,53041,8.45
203202,16344,64170,19.99
233569,13936,56843,17.86
11537,57329,70971,21.96
78268,58075,7017,14.99
228976,63139,68977,5.545
214620,28858,68122,3.47
91981,64735,53996,10.11
152814,56647,6287,22.19
151081,61904,44548,5.99
148709,8007,46124,86.02
219847,13217,19096,9.49
247249,2739,13754,22.0
139485,13094,9325,2.29
51399,49962,33540,29.95
96506,26074,37292,19.99
60170,55301,1292,109.99
37492,74479,2444,11.95
238741,73696,72240,29.98
218460,30485,31367,7.17
257767,6541,51717,1.975
211549,34487,69162,4.710000000000001
203688,17488,61636,66.95
220547,19797,16931,13.98
44957,48472,46211,1.49
20049,55035,3094,64.31
276115,53698,447,10.59
30134,63953,6210,16.24
176352,59626,4640,5.6899999999999995
285884,24386,68179,2.49
125962,60389,59610,23.24
279940,40743,60481,2.48
189536,67932,12659,5.65
26217,27286,55218,3.135
122908,4534,58675,49.99
87241,41106,64132,23.92
209634,14539,9922,9.94
225778,58723,3512,4.79
144166,7750,26260,41.985
96662,33727,63397,1.83
278134,65667,10543,10.99
26623,49414,170,3.46
235136,2767,1421,247.86
27636,34903,62617,3.39
180476,3373,2358,69.11
32200,67128,56983,4.29
72543,1015,34608,13.99
195665,72766,3005,48.62
259255,14698,8570,33.839999999999996
101219,18759,68354,59.99
64783,36255,5549,3.89
205547,19403,64530,9.99
259068,14816,31042,6.56
116454,48987,6610,20.405
187112,18597,63841,28.99
64150,18123,54256,17.99
249854,64308,7595,19.97
145249,20616,62992,97.46
2904,6064,54332,9.895
65575,22460,53438,44.99
274949,46168,24177,10.49
120520,62464,42294,5.0
46976,33122,71564,4.99
113501,45935,48885,36.03
61675,46016,24998,9.99
150173,27357,39294,4.0
215205,45481,35684,33.98
194660,49253,41981,7.49
62595,71443,49160,4.5
159527,19308,1140,2.19
180447,21225,12982,4.19
194768,48200,41099,62.989999999999995
289557,21215,4078,4.890000000000001
183047,3966,60976,19.985
239454,26714,39978,3.755
43577,63301,783,10.99
207256,54403,19672,67.99
236586,45938,40016,28.99
46941,43295,9594,0.98
239768,41237,34904,5.89
23550,16261,41576,14.48
23314,6356,26300,4.99
196277,41196,46762,61.07
63236,34538,59057,46.99
245832,58855,67075,86.49
197959,52896,3779,59.35
117291,19677,35124,23.7
147762,56563,58738,20.27
105321,1552,53989,9.99
289705,64793,44488,5.09
10487,67701,2717,16.465
159268,41451,69306,11.99
128761,53548,39125,5.99
236601,41665,55733,34.82
130054,35854,11377,49.78
85776,1819,30421,3.99
232780,23702,70640,38.95
213814,65897,29155,10.995
267320,54876,6725,4.69
264815,11688,1950,13.99
248636,38522,13690,28.98
11648,43423,68087,4.24
47217,60319,10525,29.99
167892,49621,9498,1.49
131303,6491,6959,3.34
227974,49840,59453,129.99
78424,20355,42717,14.75
28065,59908,7339,19.95
231006,74217,41240,22.485
257242,52873,8818,14.42
261540,53130,18260,13.8
191230,1414,3062,33.35
258602,36037,69578,18.28
53395,20715,4648,24.99
228302,71209,47268,42.99
282706,17965,7434,3.48
41258,30889,38340,25.99
56345,65213,17266,58.99
95562,3837,4521,53.74
246758,19413,71482,7.99
255851,31291,38885,1.25
284530,61276,4410,17.169999999999998
47145,26331,8707,21.92
287523,63203,47468,6.49
6054,23812,4882,74.98
89215,62809,7755,56.72
187562,70311,9797,2.38
151457,11976,7242,59.995
270725,30712,7429,21.99
80182,36943,6293,25.99
294186,13042,49072,4.79
252967,31851,52211,11.69
196500,72710,3812,62.94
94228,9852,2592,24.95
29144,50259,36643,32.23
299310,66632,4972,4.49
287631,65275,47022,2.99
191032,62627,36845,7.46
279578,57359,69139,38.575
290981,63384,34577,5.365
93067,18142,48469,49.99
289533,47379,68671,5.46
2148,38554,66335,50.58
115071,49516,41484,14.99
251725,3543,8866,4.95
4168,33636,20158,12.62
289883,39638,2103,9.745
178410,73524,50330,8.195
43515,21604,56513,6.59
170351,37091,56372,21.49
13387,28794,24886,9.92
140314,39089,7353,1.875
108128,20702,2054,33.0
240528,44163,69446,19.99
152841,25761,8379,4.68
140874,18343,70757,8.54
113460,11494,3433,5.29
230437,10431,29330,26.72
216559,12991,36585,6.14
221336,45998,31402,9.99
137712,55901,25293,16.98
119890,6616,50959,9.0
264527,15661,62449,2.96
223968,17444,4966,8.29
158319,43241,47981,10.0
161552,36575,41422,130.87
75004,67289,68319,6.77
268677,37628,44267,4.85
78564,26351,27204,1.57
78120,47536,27281,22.32
222332,6943,38293,15.99
258175,60914,54451,75.87
294969,18005,39217,8.93
121698,2211,26312,25.99
181460,61029,10411,22.74
115062,41504,7449,19.87
49026,35392,5117,12.39
241252,65870,43205,7.89
203778,42027,63517,11.98
263602,11962,42523,36.76
31179,30975,18933,2.49
13706,13682,9748,18.4
184592,34837,39663,1.22
205590,34546,51702,57.99
264964,51984,5076,77.49
237192,72121,34213,5.640000000000001
36945,9246,66602,10.93
276939,37162,7262,30.95
262332,23241,15533,20.99
282659,61368,2042,199.0
217055,62350,70529,12.99
281829,36574,68937,2.49
178670,62256,8204,9.95
84137,19336,50022,5.29
88417,62435,23644,37.99
206100,8566,13526,19.99
209981,53816,12396,8.49
212515,25465,38637,59.61
44541,52420,21018,40.95
291365,64901,59011,3.785
251940,74386,71380,25.02
199552,36390,408,84.52
67858,13262,17665,18.99
295904,34862,61972,6.49
47592,3787,395,9.91
180596,63525,49821,7.65
24571,35485,20336,27.28
113580,31606,57989,11.83
696,70129,18986,50.22
96319,21481,3026,13.99
118661,908,19834,9.97
104337,45843,63785,5.99
223424,23162,17827,69.95
33558,47516,54652,4.47
274130,14115,2937,17.93
60153,55712,5836,6.98
157538,35696,1596,180.58
171898,13618,37789,15.080000000000002
86933,34429,71082,8.45
293723,23940,13131,11.45
268023,68529,64762,12.17
183248,34349,47076,26.525
102908,50671,6674,21.99
272925,67185,20642,28.95
261160,62297,15830,27.95
236634,4673,23189,1.335
198516,40474,13791,23.98
157544,59698,7276,162.96
279638,57589,59114,4.59
64409,11902,30176,14.47
88787,14660,39565,13.205
155967,8446,25451,7.29
183488,66728,8985,5.29
220247,60926,19523,4.535
286514,36358,56394,0.415
84284,18855,10090,30.93
268864,39105,17727,20.39
219588,37457,59184,1.48
141729,41915,46350,11.98
75261,31917,21118,31.05
194702,17623,26728,7.99
251805,13571,13074,36.99
31889,74249,50869,6.96
119,3908,34868,36.945
9200,64917,20838,7.16
129827,57262,21781,8.45
164455,33585,1549,1.64
218986,37751,19032,11.99
9628,63481,32056,3.99
11287,73979,2516,23.895
99363,25024,58846,19.98
86745,7172,7135,18.49
12750,63787,4063,129.99
292136,45370,59009,29.54
53401,54314,11674,31.97
19487,69435,53305,19.6
60017,31049,19801,6.2
80380,1238,29377,24.385
279217,47583,58129,18.23
232364,57294,62879,38.16
160093,24034,8838,24.96
74347,72510,51528,19.99
62446,55599,38357,24.99
6130,31779,50151,1.54
192836,12770,6825,15.99
75094,37261,748,13.4
42003,66107,498,14.495
246704,27187,71516,86.99
19200,41374,2512,37.63
14520,11658,34894,15.49
252828,65908,53399,16.035
280841,29367,68909,10.5
121441,72344,6265,4.99
188582,31453,6949,9.96
19467,64507,57507,26.14
44287,37364,8863,1.255
25686,43837,16647,34.95
182016,12092,5573,7.89
96306,26378,8192,5.155
195557,31749,60015,168.49
216483,3867,27868,30.32
99145,21317,71923,2.71
219731,53984,1716,46.99
282129,46577,11871,11.385
14575,14500,4881,18.74
101308,31399,44371,10.49
91516,61541,28890,81.91
76587,14645,46727,16.580000000000002
233054,53833,31426,22.99
187039,47122,23253,2.0
215679,8363,22027,19.95
262214,35401,31986,24.88
127902,53221,66099,86.31
139993,39596,11432,49.99
138784,49532,46976,30.63
13870,49869,2045,49.99
173245,47574,44429,7.99
146020,26121,3843,38.92
144377,49300,64026,42.11
49482,69865,41926,5.79
260752,51338,50973,5.78
198103,27120,2476,48.99
226850,28837,34629,18.74
59493,4972,64624,15.489999999999998
42583,46772,62382,6.99
191856,27354,72266,2.16
135783,68710,2568,64.99
271291,42299,58447,5.21
108686,72402,1625,42.44
272703,36460,5285,41.85
222714,6775,2721,24.66
194011,26252,18758,15.9
68428,56220,49308,40.99
51331,73577,49371,17.47
214004,58380,42316,40.825
256,51393,37725,2.15
155311,2742,11582,22.0
48047,51629,30944,5.345000000000001
46527,34183,22150,1.82
117352,4722,42363,15.84
73846,44525,58931,19.895
28506,29924,40513,120.0
190303,41485,26745,17.99
81781,42159,10522,16.95
226202,58293,18778,49.49
94657,50850,1824,2.49
208599,25410,61431,91.99
121694,45424,7307,93.825
279794,68377,6079,27.46
46668,40704,68978,30.34
31216,17920,12431,5.28
29962,14141,32837,4.48
192852,16302,9609,14.9
40374,41026,69336,27.14
111725,38114,35152,29.99
216573,61898,28320,39.99
153633,38645,35237,76.3
2633,26201,66428,56.01
59613,1325,6260,37.4
192417,67728,6991,29.49
133586,46161,7591,7.9
138099,54275,8058,45.0
7299,10464,15183,34.76
273632,35435,8603,4.135
230647,17620,4098,4.98
264855,4474,10239,7.89
193840,71627,26715,4.79
254491,23680,15071,25.05
209800,64863,66708,66.48
37565,46196,2017,7.99
195485,39477,1714,51.88
233269,11310,1821,17.99
226631,29372,20179,10.99
260099,32677,51132,12.99
212015,25462,39013,52.89
58426,31249,44030,17.990000000000002
234426,27670,49959,2.28
292448,53247,56633,3.39
150854,1275,44524,33.44
75658,5563,15240,3.12
128884,50322,4045,36.54
104831,29149,25017,11.99
65727,49517,5389,9.75
76655,30844,49513,6.2250000000000005
25064,36538,3246,3.47
125547,19387,45226,24.57
141396,71858,44647,8.26
146743,70800,1967,59.48
239497,23061,46430,44.33
55312,63569,60295,22.93
61707,69759,36786,5.49
295822,29545,10131,11.99
730,64319,2243,16.99
283250,16745,35038,34.94
118080,27749,2747,67.35
145418,29406,19713,21.155
246510,23105,1937,79.93
77976,39955,7730,11.91
79402,16638,68228,8.51
137260,30074,1966,5.59
28111,69404,5707,10.78
203961,70509,57529,6.24
226836,40352,3767,4.49
21948,58241,1703,12.239999999999998
274809,32736,4610,1.19
75850,53764,1906,36.24
36150,24214,32478,5.99
151006,55400,53504,14.195
267776,18982,56238,10.19
9840,2373,40760,18.19
205373,48410,4536,42.99
143238,69068,15704,12.6
56810,1627,24055,18.335
298471,55724,51112,30.99
239571,35158,66491,13.99
291424,55747,1751,20.99
73802,51073,955,11.49
192946,66880,71938,10.99
228487,14991,9509,68.5
141968,35091,50565,64.99
230616,61327,67057,45.105
54590,22502,56309,21.93
81174,5403,25467,5.79
241353,13178,70212,4.99
111697,23532,7799,39.99
231548,23611,3403,54.95
51619,39990,8706,34.99
271017,58041,12131,21.62
198130,33834,29982,72.07
112551,29429,53070,35.99
291718,8143,67678,5.99
269976,58051,29912,24.99
17476,31824,2419,55.4
4848,22878,55444,28.29
2031,72658,53477,52.61
60864,52487,166,3.5
295437,57361,62016,1.54
107561,5702,14916,17.35
257856,55346,47832,6.49
69851,49424,23533,10.39
189771,1260,3611,4.89
23426,18579,55982,18.99
79178,47099,17029,13.99
261551,43838,41825,0.13
169023,16568,60791,7.99
33678,27549,55100,6.08
189028,29803,14049,24.99
97388,41835,33178,17.99
43111,47763,63895,10.99
102954,56033,22879,8.49
124163,7219,36726,51.95
239555,1908,39281,19.69
84338,3549,47525,5.16
88381,18265,37659,10.245
159573,64416,17619,7.95
137928,29552,22303,1.59
141136,46218,37521,19.865
262792,58522,49518,42.91
129834,57248,1261,9.99
80492,1649,10831,3.88
180254,70739,9179,11.405
90021,66893,17387,9.99
119662,61990,38959,11.3
151866,54778,71378,5.43
290110,36730,29586,5.98
141309,40007,57953,4.99
269221,3965,66232,6.755
114309,5603,40479,1.99
264003,15717,71667,21.175
196401,64603,45380,64.0
62677,22185,54244,151.99
87787,14599,24336,19.005000000000003
160170,13844,62634,22.4
196651,13674,65338,94.76
298632,10511,35741,37.63
49653,37525,38663,9.98
43149,97,7793,16.95
230778,59039,65139,2.99
195332,56925,54568,47.89
102782,10712,60641,14.99
111669,16585,41579,10.605
138185,70010,27733,24.95
258043,67549,39158,13.99
275629,15584,39685,2.99
261641,52186,15980,13.9
275948,9398,34448,0.55
10182,21779,38480,3.84
222689,67644,65134,13.98
213218,56322,58301,37.99
81155,34243,5719,55.23
257840,6550,68489,2.99
111300,41096,888,26.89
178592,33857,2034,7.99
231251,61020,43795,11.975
228658,2562,6397,30.37
10576,60038,13033,14.69
224364,67395,23784,23.38
169862,43398,47852,3.59
264284,57068,17772,18.57
178367,25836,64025,36.79
256283,70914,26763,3.12
192846,74186,604,25.18
96119,29105,55935,22.895000000000003
290531,68673,68814,23.52
117478,38927,37352,2.97
280361,12452,66888,9.49
191861,27452,30046,21.155
278567,40308,48397,14.98
217092,6043,23164,65.49
146055,8987,50309,16.77
182677,29241,69491,2.12
70024,34104,32428,5.605
49959,73823,23518,4.46
37253,54583,52978,5.12
99226,49652,71008,8.5
36781,50797,54270,35.0
14577,14509,21716,19.99
216951,70307,43197,3.78
155275,2744,15318,25.47
166832,33305,4107,4.97
14618,72957,11643,20.99
164786,8947,1635,7.99
239098,72597,16567,14.99
133022,65839,22840,3.86
